comments,polarity,gender
U don't know what are drugs u dumboo,negative,1
Stop this shit and let your shit come out from right place,negative,1
Weed should be leagalised but not in your way,negative,1
Shame on u being a woman,negative,1
Me watching the whole video thinking ki ye hasne wala part kab ayega????,negative,1
Didi fuckin fuck fuckin fuck bolne se comedy ni hoti,negative,1
Angry person with no justification to her work. Do something good for the society by shutting up your trash talk,negative,1
Why did she not tell what she is selling till the end??,negative,1
Is she comedian...,negative,1
An I supposed to laugh? Or sleep? Or slap?,negative,1
"Honey also has a song, ""meh alcoholic huu""",neutral,1
stand up m women reservation h kya? such a esa potty act,negative,1
Great content..... I died laughing ????????,positive,1
Hasna tha?,negative,1
You couldn't even find this funny if you're high on 420 joints,neutral,1
Ooh its a Ted Talk! Clicked on the wrong link,negative,1
You are too ugly to digest.... Fuck off,negative,1
pta nhi bhenchod kaise inki comedy sorry comedy nhi babaseer kaise sun or dekh lete h,negative,1
I noticed she has 739 haters ??,neutral,1
Torture not comedy.,negative,1
my grandma ... no my grandmas fake tooths are much funnier that this shit i just watched ????,negative,1
This looks like shes practicing stand comedy in the mirror,negative,1
Give back my 3.54 minutes,negative,1
She is fucking feminist,negative,1
Bcuz govt can't sell vegitables ......and weed is also a plant ??,negative,1
I agree weed should be legal,neutral,1
"How is she so unfunny?
And i know this beacuse i m pretty sure i wouldnt find this funny even if i was high rn.",neutral,1
Start the legalization campaign soon i will join you in the protests,positive,1
You know something is wrong when people are clapping instead of laughing during a stand-up performance.,neutral,1
"niceee , we need more people like you , weed needs to be legalized i don't care about other drugs",positive,1
I thought this is TEDx.,negative,1
I wasted 3:54 minutes of my life,negative,1
Hoo fuck is this comedy ??,negative,1
WTF was that.... Such a shit,negative,1
Hats off ??,positive,1
I thought it would be funny?????? SACCHI KA BT DE DIYA,neutral,1
This ain't funny:/// being honest,negative,1
Legalizing Ganja is good. But when is your humours get a little high?,neutral,1
Is this comedy stand up ..  stand up comedy.you are just telling truth,negative,1
"wtf is wrong with her common sense firstly, alcohol deaths are more cuz alcohol consumers are more fuckin try legalizing other drugs and u will see more people dying",negative,1
Ms./Mrs.Vaz is just THE VOICE OF THE EDUCATED AND SENSIBLE YOUTH..,positive,1
"Everybody on the comment section is like ""she is not a comedian"", ""where to laugh"" and all that bullshit.. I think u guys must knw who a 'stand up comedian' is ok? People who STAND for something, talk on issues which makes sense. She spoke so well. Stop bullshitting around guys.",positive,1
Because mostly people smoking Weed reaches Mental Asylum before dying.,neutral,1
Motivational speaker hai ya comedian hai ye bhadwa,negative,1
It's should be legalize mam,positive,1
no matter people make fun or whatever...you are doing good..keep up and all the best...,positive,1
Mam but y weed is not legal in India... What ever I smoke I have to  see frist people in around my place...but when I go to bay alcohol no one see..,positive,1
All of the people who disliked this just need to chill out and smoke a joint.,positive,1
My kinda girl ..wanna come over and roll some stuff?,positive,1
Didi because they are ban thats why less people die,negative,1
what the fuck did i just watched #hashtag,negative,1
Weed is best but the trip in alcohol is better & people whodrink alcohol are called gentleman but whoever smoke weed people call them ganjadi so drinking alcohol is best than weed agar koi alcoholic bhi kahe toh chehre pe alag smile aathi hai cause only gentleman's drink alcohol??,neutral,1
Very outspoken and frank expression of personal opinion. Keep it up.,positive,1
"In punjab, children kill their parents when they stop giving them money to buy drugs(heroin, crack)",negative,1
Ofcourse! We need weed to be legalize!??,positive,1
When the comment section is way funnier than the actual comedy content,negative,1
Better if She would've been a Comedian.. Lol give her some Dope,neutral,1
Where is the comedy?,negative,1
Make All Psychedelics Legal,neutral,1
"Well, where is the comedy?",negative,1
"Fuckin stand up comedy ??
Where was the comedy ?
Wasted my 4 crucial minutes",negative,1
"what is she smoking...cause I have seen people high on ganja doing more comedy than her, that too without uttering a word",neutral,1
Ganja should be free.,neutral,1
Weed should be legalized,neutral,1
I need cannabis for pharmaceutical company.if any one can provide plz contact me at 9845121234 Nepal  for detail discussion.,neutral,1
She's addict in drug,negative,1
Pls do the legalisation protest for weed.....weed is love...,positive,1
"Bruh, Manmohan Singh is funnier than her!",negative,1
"Do people pay for this, or this shows are free? Or they get paid to sit here",negative,1
"Actually those who ban marijuana is indirectly murderer , they killing people by cigarette , Alcohol and synthetic drug..",neutral,1
Hence proved girls are pathetic wen it comes to comedy ...her humor was so stoned,negative,1
Charsi trainer,negative,1
Hard fucking on Stage on public oMg good suck,negative,1
This kind of 3 gender people they want just controversis . Honey sing is king of bolly music,negative,1
Feel sry for you.... Train more!!,negative,1
Is she a comedian,negative,1
"Glad to see you come up with such a phenomenal way. However two points of disagreement: Too many f's used. If you were a guy I would have doubted you being obsessed with it. *a believer in gender ""equality"".
Oh and second: I dont think we can as strongly advocate on legalizing synthetic drugs,eg: coke, meth as we can do for marijuana/cannabis/weed/pot/bhaang.??


oh and just a bit of acid and shrooms please..  mmmmmm.. ??",neutral,1
Because weed literally kills the alcohol and tobbacco industry. Thats why it is illegal,negative,1
"If a alien comes on this planet and you put weed, alcohol, sugar and tobacco in front of em and tell em that 3 out of these four things kills humans but only one of these four things is illegal. What do u think its reaction would be?",negative,1
Allright its 0:20 and m outaa here !!,negative,1
I can see that it's the same people everywhere for her shows who indulge in this fake laughter.????. Must be that idiot's friends and relatives.,negative,1
S weed should be legalized ?? ??,negative,1
She is trying so hard,negative,1
"I thought it was standup comedy, this turned out to be Rahul Gandhi tried to crack jokes. ??",negative,1
That was not at all funny. But was more of a protest,neutral,1
"Your glorification of drugs of disgusting, I guess you have never seen what drugs really does to a human.",negative,1
remind me to laugh on ur jokes next time..??,negative,1
"Peeps laugh s  on her reaction more then her jokes. 
Her jokes are shit like a hell.. 
Yeah weed aint killed peeps much.
But heroine LSD md  thats Fuckin hilarious.. its fucks yo soul more then alcohol.. 
Search it btw.",neutral,1
This is more like a ted talk... ...is this what you call stand up comedy these days...,negative,1
Looks like my primary school teacher lol,neutral,1
Cheapest comedy ever I've seen,negative,1
Alcohol kills more people because it's legal .... And if drugs were legal they would become cheaper and we will drove ourself to extinction one day or another,neutral,1
